Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
211,28,6,0,7,-18,33,0,444.0,-5.666666666666667
212,29,6,0,8,-18,33,0,745.6666666666666,-7.666666666666667
213,30,6,0,9,-18,33,0,-13.0,-337.0
214,31,6,0,10,-18,33,0,566.3333333333334,-7.0
215,32,6,0,11,-18,33,0,-70.33333333333333,-336.6666666666667
216,33,6,0,12,-18,33,0,521.3333333333334,-6.666666666666667
217,34,6,0,13,-18,33,0,567.0,-6.666666666666667
218,35,6,0,14,-18,33,0,53.0,-338.0
219,36,6,0,15,-18,33,0,410.6666666666667,-5.333333333333333
220,37,6,0,16,-18,33,0,372.3333333333333,-5.0
221,38,6,0,17,-18,33,0,413.3333333333333,-6.0
222,39,6,0,18,-18,33,0,3207.0,-9.666666666666666
223,40,6,0,19,-18,33,0,370.6666666666667,-5.333333333333333
224,18,6,9,-12,-18,33,0,-999.0,-999.0
225,19,6,9,-11,-18,33,0,250.66666666666666,-339.0
226,20,6,9,-10,-18,33,0,120.66666666666667,-338.3333333333333
227,21,6,9,-9,-18,33,0,349.0,-339.0
228,22,6,9,-8,-18,33,0,-459.0,-668.3333333333334
229,23,6,9,-7,-18,33,0,805.3333333333334,-340.0
230,24,6,9,-6,-18,33,0,1104.6666666666667,-9.0
231,25,6,9,-5,-18,33,0,1074.3333333333333,-9.333333333333334
232,26,6,9,-4,-18,33,0,-2.0,-337.3333333333333
233,27,6,9,-3,-18,33,0,262.6666666666667,-339.0
234,28,6,9,-2,-18,33,0,8.333333333333334,-337.3333333333333
235,29,6,9,-1,-18,33,0,610.0,-7.0
236,30,6,9,0,-18,33,0,369.0,-5.0
237,31,6,9,1,-18,33,0,816.6666666666666,-8.666666666666666
238,32,6,9,2,-18,33,0,419.0,-5.666666666666667
239,33,6,9,3,-18,33,0,437.6666666666667,-5.666666666666667
240,34,6,9,4,-18,33,0,157.33333333333334,-338.0
241,35,6,9,5,-18,33,0,640.3333333333334,-6.666666666666667
242,36,6,9,6,-18,33,0,603.0,-7.333333333333333
243,37,6,9,7,-18,33,0,905.6666666666666,-8.0
244,38,6,9,8,-18,33,0,-156.66666666666666,-335.3333333333333
245,39,6,9,9,-18,33,0,916.0,-8.333333333333334
246,40,6,9,10,-18,33,0,336.6666666666667,-4.333333333333333
247,41,6,9,11,-18,33,0,531.0,-6.666666666666667
248,42,6,9,12,-18,33,0,269.6666666666667,-3.6666666666666665
249,43,6,9,13,-18,33,0,85.0,-337.6666666666667
250,44,6,9,14,-18,33,0,843.3333333333334,-8.0
251,45,6,9,15,-18,33,0,308.0,-4.333333333333333
252,46,6,9,16,-18,33,0,316.6666666666667,-4.333333333333333
253,47,6,9,17,-18,33,0,386.0,-5.0
