Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
234,28,6,9,-2,-18,33,0,4.666666666666667,12.333333333333334
235,29,6,9,-1,-18,33,0,5.0,12.0
236,30,6,9,0,-18,33,0,5.0,12.333333333333334
237,31,6,9,1,-18,33,0,4.0,13.0
238,32,6,9,2,-18,33,0,4.0,13.0
239,33,6,9,3,-18,33,0,3.6666666666666665,13.333333333333334
240,34,6,9,4,-18,33,0,3.3333333333333335,13.666666666666666
241,35,6,9,5,-18,33,0,3.0,14.0
242,36,6,9,6,-18,33,0,3.0,14.0
243,37,6,9,7,-18,33,0,3.0,14.0
244,38,6,9,8,-18,33,0,3.0,14.333333333333334
245,39,6,9,9,-18,33,0,-331.3333333333333,-323.3333333333333
246,40,6,9,10,-18,33,0,-330.6666666666667,-324.0
247,41,6,9,11,-18,33,0,3.0,14.333333333333334
248,42,6,9,12,-18,33,0,2.3333333333333335,14.666666666666666
249,43,6,9,13,-18,33,0,2.6666666666666665,15.0
250,44,6,9,14,-18,33,0,2.6666666666666665,14.333333333333334
251,45,6,9,15,-18,33,0,2.6666666666666665,14.333333333333334
252,46,6,9,16,-18,33,0,3.0,14.0
253,47,6,9,17,-18,33,0,2.6666666666666665,14.333333333333334
254,48,6,9,18,-18,33,0,2.0,15.0
255,49,6,9,19,-18,33,0,3.3333333333333335,14.0
256,21,6,12,-12,-18,33,0,14.333333333333334,8.0
257,22,6,12,-11,-18,33,0,13.0,8.333333333333334
258,23,6,12,-10,-18,33,0,10.666666666666666,9.0
259,24,6,12,-9,-18,33,0,7.333333333333333,10.666666666666666
260,25,6,12,-8,-18,33,0,7.666666666666667,10.333333333333334
261,26,6,12,-7,-18,33,0,7.0,11.0
262,27,6,12,-6,-18,33,0,6.333333333333333,11.333333333333334
263,28,6,12,-5,-18,33,0,4.666666666666667,12.333333333333334
264,29,6,12,-4,-18,33,0,4.666666666666667,12.666666666666666
265,30,6,12,-3,-18,33,0,4.333333333333333,12.666666666666666
266,31,6,12,-2,-18,33,0,4.0,13.0
267,32,6,12,-1,-18,33,0,3.0,14.0
268,33,6,12,0,-18,33,0,2.6666666666666665,14.333333333333334
269,34,6,12,1,-18,33,0,-331.0,-323.6666666666667
270,35,6,12,2,-18,33,0,2.6666666666666665,14.333333333333334
271,36,6,12,3,-18,33,0,2.3333333333333335,14.666666666666666
272,37,6,12,4,-18,33,0,2.6666666666666665,14.333333333333334
273,38,6,12,5,-18,33,0,2.3333333333333335,14.666666666666666
274,39,6,12,6,-18,33,0,2.6666666666666665,15.0
275,40,6,12,7,-18,33,0,2.0,15.333333333333334
276,41,6,12,8,-18,33,0,2.3333333333333335,14.666666666666666
277,42,6,12,9,-18,33,0,2.6666666666666665,14.666666666666666
278,43,6,12,10,-18,33,0,2.0,15.0
279,44,6,12,11,-18,33,0,2.3333333333333335,15.0
280,45,6,12,12,-18,33,0,2.0,15.333333333333334
281,46,6,12,13,-18,33,0,2.3333333333333335,15.333333333333334
282,47,6,12,14,-18,33,0,2.0,15.0
283,48,6,12,15,-18,33,0,2.0,15.0
284,49,6,12,16,-18,33,0,2.0,15.666666666666666
285,50,6,12,17,-18,33,0,2.0,15.0
286,51,6,12,18,-18,33,0,2.3333333333333335,15.0
287,52,6,12,19,-18,33,0,-331.6666666666667,-322.6666666666667
288,12,9,0,-12,-18,33,0,28.333333333333332,4.666666666666667
289,13,9,0,-11,-18,33,0,26.333333333333332,5.333333333333333
290,14,9,0,-10,-18,33,0,19.333333333333332,6.666666666666667
291,15,9,0,-9,-18,33,0,15.0,7.666666666666667
292,16,9,0,-8,-18,33,0,17.0,7.333333333333333
293,17,9,0,-7,-18,33,0,10.666666666666666,9.0
294,18,9,0,-6,-18,33,0,9.0,9.666666666666666
295,19,9,0,-5,-18,33,0,8.666666666666666,10.0
296,20,9,0,-4,-18,33,0,7.0,10.666666666666666
297,21,9,0,-3,-18,33,0,5.666666666666667,11.333333333333334
298,22,9,0,-2,-18,33,0,4.666666666666667,12.666666666666666
299,23,9,0,-1,-18,33,0,4.333333333333333,12.666666666666666
300,24,9,0,0,-18,33,0,3.6666666666666665,13.333333333333334
301,25,9,0,1,-18,33,0,3.0,14.0
302,26,9,0,2,-18,33,0,3.0,14.0
303,27,9,0,3,-18,33,0,-331.0,-323.3333333333333
304,28,9,0,4,-18,33,0,3.0,14.666666666666666
305,29,9,0,5,-18,33,0,2.3333333333333335,14.666666666666666
306,30,9,0,6,-18,33,0,2.3333333333333335,14.666666666666666
307,31,9,0,7,-18,33,0,2.6666666666666665,14.333333333333334
308,32,9,0,8,-18,33,0,2.6666666666666665,15.0
309,33,9,0,9,-18,33,0,2.0,15.666666666666666
310,34,9,0,10,-18,33,0,2.0,15.666666666666666
311,35,9,0,11,-18,33,0,2.0,15.666666666666666
312,36,9,0,12,-18,33,0,2.0,16.0
313,37,9,0,13,-18,33,0,2.0,15.333333333333334
314,38,9,0,14,-18,33,0,2.0,15.333333333333334
315,39,9,0,15,-18,33,0,2.0,15.666666666666666
316,40,9,0,16,-18,33,0,2.0,16.0
317,41,9,0,17,-18,33,0,2.0,16.0
318,42,9,0,18,-18,33,0,2.3333333333333335,15.666666666666666
319,43,9,0,19,-18,33,0,2.0,15.666666666666666
320,21,9,9,-12,-18,33,0,14.666666666666666,8.0
321,22,9,9,-11,-18,33,0,13.666666666666666,8.0
322,23,9,9,-10,-18,33,0,10.666666666666666,9.0
323,24,9,9,-9,-18,33,0,8.666666666666666,10.0
324,25,9,9,-8,-18,33,0,7.333333333333333,10.666666666666666
325,26,9,9,-7,-18,33,0,-328.6666666666667,-325.3333333333333
326,27,9,9,-6,-18,33,0,4.333333333333333,12.666666666666666
327,28,9,9,-5,-18,33,0,5.0,12.333333333333334
328,29,9,9,-4,-18,33,0,4.0,13.0
329,30,9,9,-3,-18,33,0,3.0,13.666666666666666
330,31,9,9,-2,-18,33,0,3.0,14.0
331,32,9,9,-1,-18,33,0,3.0,14.333333333333334
332,33,9,9,0,-18,33,0,2.0,15.0
333,34,9,9,1,-18,33,0,2.0,15.333333333333334
334,35,9,9,2,-18,33,0,2.0,15.0
335,36,9,9,3,-18,33,0,2.0,15.333333333333334
336,37,9,9,4,-18,33,0,2.0,16.0
337,38,9,9,5,-18,33,0,2.0,16.0
338,39,9,9,6,-18,33,0,2.0,15.666666666666666
339,40,9,9,7,-18,33,0,2.0,15.666666666666666
340,41,9,9,8,-18,33,0,1.3333333333333333,16.666666666666668
341,42,9,9,9,-18,33,0,1.3333333333333333,16.666666666666668
342,43,9,9,10,-18,33,0,1.6666666666666667,16.333333333333332
343,44,9,9,11,-18,33,0,1.6666666666666667,16.333333333333332
344,45,9,9,12,-18,33,0,1.6666666666666667,16.333333333333332
345,46,9,9,13,-18,33,0,-332.0,-322.0
346,47,9,9,14,-18,33,0,2.0,16.0
347,48,9,9,15,-18,33,0,1.3333333333333333,16.333333333333332
348,49,9,9,16,-18,33,0,2.0,16.0
349,50,9,9,17,-18,33,0,1.6666666666666667,16.333333333333332
350,51,9,9,18,-18,33,0,1.6666666666666667,16.333333333333332
351,52,9,9,19,-18,33,0,1.3333333333333333,16.666666666666668
352,24,9,12,-12,-18,33,0,7.666666666666667,10.333333333333334
353,25,9,12,-11,-18,33,0,7.666666666666667,10.333333333333334
354,26,9,12,-10,-18,33,0,5.666666666666667,11.333333333333334
355,27,9,12,-9,-18,33,0,4.0,13.0
356,28,9,12,-8,-18,33,0,4.0,13.0
357,29,9,12,-7,-18,33,0,3.3333333333333335,13.666666666666666
358,30,9,12,-6,-18,33,0,2.6666666666666665,14.333333333333334
359,31,9,12,-5,-18,33,0,2.6666666666666665,14.666666666666666
360,32,9,12,-4,-18,33,0,2.3333333333333335,15.0
361,33,9,12,-3,-18,33,0,2.0,15.666666666666666
362,34,9,12,-2,-18,33,0,2.0,16.0
363,35,9,12,-1,-18,33,0,2.0,16.0
364,36,9,12,0,-18,33,0,2.0,15.666666666666666
365,37,9,12,1,-18,33,0,1.6666666666666667,16.333333333333332
366,38,9,12,2,-18,33,0,1.3333333333333333,16.666666666666668
367,39,9,12,3,-18,33,0,1.6666666666666667,16.0
368,40,9,12,4,-18,33,0,1.0,17.0
369,41,9,12,5,-18,33,0,1.3333333333333333,16.666666666666668
370,42,9,12,6,-18,33,0,1.0,17.0
371,43,9,12,7,-18,33,0,1.6666666666666667,16.0
372,44,9,12,8,-18,33,0,1.3333333333333333,17.0
373,45,9,12,9,-18,33,0,1.0,17.0
374,46,9,12,10,-18,33,0,1.3333333333333333,16.333333333333332
375,47,9,12,11,-18,33,0,1.3333333333333333,17.0
376,48,9,12,12,-18,33,0,1.0,17.333333333333332
377,49,9,12,13,-18,33,0,1.3333333333333333,17.0
378,50,9,12,14,-18,33,0,2.0,16.0
379,51,9,12,15,-18,33,0,1.0,17.0
380,52,9,12,16,-18,33,0,1.3333333333333333,16.666666666666668
381,53,9,12,17,-18,33,0,1.0,17.333333333333332
382,54,9,12,18,-18,33,0,1.3333333333333333,16.666666666666668
383,55,9,12,19,-18,33,0,1.0,17.333333333333332
384,15,12,0,-12,-18,33,0,14.0,8.333333333333334
385,16,12,0,-11,-18,33,0,14.666666666666666,8.0
386,17,12,0,-10,-18,33,0,10.333333333333334,9.333333333333334
387,18,12,0,-9,-18,33,0,7.666666666666667,10.0
388,19,12,0,-8,-18,33,0,7.333333333333333,10.666666666666666
389,20,12,0,-7,-18,33,0,5.0,12.0
390,21,12,0,-6,-18,33,0,4.666666666666667,12.333333333333334
391,22,12,0,-5,-18,33,0,4.0,13.0
392,23,12,0,-4,-18,33,0,3.3333333333333335,13.666666666666666
393,24,12,0,-3,-18,33,0,3.0,14.333333333333334
394,25,12,0,-2,-18,33,0,2.6666666666666665,14.333333333333334
395,26,12,0,-1,-18,33,0,2.3333333333333335,14.666666666666666
396,27,12,0,0,-18,33,0,2.0,15.333333333333334
397,28,12,0,1,-18,33,0,2.0,15.666666666666666
398,29,12,0,2,-18,33,0,2.0,16.0
399,30,12,0,3,-18,33,0,2.0,16.0
400,31,12,0,4,-18,33,0,1.6666666666666667,16.333333333333332
401,32,12,0,5,-18,33,0,1.0,17.0
402,33,12,0,6,-18,33,0,1.3333333333333333,16.666666666666668
403,34,12,0,7,-18,33,0,1.0,17.0
404,35,12,0,8,-18,33,0,1.0,17.0
405,36,12,0,9,-18,33,0,1.3333333333333333,17.0
406,37,12,0,10,-18,33,0,1.3333333333333333,16.666666666666668
407,38,12,0,11,-18,33,0,1.3333333333333333,16.666666666666668
408,39,12,0,12,-18,33,0,-332.0,-322.0
409,40,12,0,13,-18,33,0,1.0,18.0
410,41,12,0,14,-18,33,0,1.0,17.333333333333332
411,42,12,0,15,-18,33,0,1.0,17.333333333333332
412,43,12,0,16,-18,33,0,1.0,17.666666666666668
413,44,12,0,17,-18,33,0,1.0,18.0
414,45,12,0,18,-18,33,0,1.0,17.666666666666668
415,46,12,0,19,-18,33,0,1.0,17.666666666666668
416,24,12,9,-12,-18,33,0,8.0,10.333333333333334
417,25,12,9,-11,-18,33,0,6.333333333333333,11.333333333333334
418,26,12,9,-10,-18,33,0,4.333333333333333,12.666666666666666
419,27,12,9,-9,-18,33,0,4.666666666666667,12.333333333333334
420,28,12,9,-8,-18,33,0,3.3333333333333335,13.666666666666666
421,29,12,9,-7,-18,33,0,2.6666666666666665,14.333333333333334
422,30,12,9,-6,-18,33,0,3.0,14.666666666666666
423,31,12,9,-5,-18,33,0,2.0,15.666666666666666
424,32,12,9,-4,-18,33,0,2.0,15.333333333333334
425,33,12,9,-3,-18,33,0,2.3333333333333335,15.333333333333334
426,34,12,9,-2,-18,33,0,1.6666666666666667,16.0
427,35,12,9,-1,-18,33,0,1.0,17.0
428,36,12,9,0,-18,33,0,-331.6666666666667,-322.3333333333333
429,37,12,9,1,-18,33,0,1.0,17.0
430,38,12,9,2,-18,33,0,1.3333333333333333,17.0
431,39,12,9,3,-18,33,0,1.3333333333333333,17.0
432,40,12,9,4,-18,33,0,2.0,15.666666666666666
433,41,12,9,5,-18,33,0,1.0,18.333333333333332
434,42,12,9,6,-18,33,0,1.0,17.666666666666668
435,43,12,9,7,-18,33,0,1.0,18.0
436,44,12,9,8,-18,33,0,1.0,18.0
437,45,12,9,9,-18,33,0,1.0,18.0
438,46,12,9,10,-18,33,0,1.0,17.666666666666668
439,47,12,9,11,-18,33,0,1.0,18.0
440,48,12,9,12,-18,33,0,1.0,17.666666666666668
441,49,12,9,13,-18,33,0,1.0,18.333333333333332
442,50,12,9,14,-18,33,0,1.3333333333333333,17.333333333333332
443,51,12,9,15,-18,33,0,1.3333333333333333,18.0
444,52,12,9,16,-18,33,0,1.0,18.333333333333332
445,53,12,9,17,-18,33,0,1.0,18.666666666666668
446,54,12,9,18,-18,33,0,1.0,18.333333333333332
447,55,12,9,19,-18,33,0,1.0,18.333333333333332
448,27,12,12,-12,-18,33,0,4.0,13.0
449,28,12,12,-11,-18,33,0,3.0,14.0
450,29,12,12,-10,-18,33,0,3.0,14.0
451,30,12,12,-9,-18,33,0,2.6666666666666665,14.333333333333334
