Index,TotalGain,PA1,PA2,PA3,ATTN,IAMP,PAD,FREQ_ERR_AVG_HZ,FREQ_ERR_MAX_HZ,PWR_OUT_AVG_DBM,PWR_OUT_MAX_DBM,PWR_MEAN_AVG_DBM,PWR_MEAN_MAX_DBM,EVM_RMS_AVG_PCT,EVM_RMS_MAX_PCT
1850,66.5,14,17,31.5,-12,-5,21,226.47,236.24,-21.66,-21.66,-21.87,-21.87,4.5,4.85
1851,67.5,14,17,31.5,-12,-5,22,224.98,234.16,-21.66,-21.66,-21.87,-21.87,4.46,4.75
1852,68.5,14,17,31.5,-12,-5,23,226.36,235.68,-19.63,-19.63,-19.84,-19.83,4.46,4.83
1853,69.5,14,17,31.5,-12,-5,24,226.56,236.4,-19.63,-19.63,-19.84,-19.83,4.47,4.77
1854,70.5,14,17,31.5,-12,-5,25,225.65,236.47,-17.71,-17.7,-17.91,-17.91,4.57,4.93
1855,71.5,14,17,31.5,-12,-5,26,226.77,236.77,-17.7,-17.7,-17.91,-17.91,4.55,4.83
1856,72.5,14,17,31.5,-12,-5,27,225.47,233.65,-15.64,-15.64,-15.85,-15.84,4.64,4.92
1857,73.5,14,17,31.5,-12,-5,28,224.33,231.59,-15.64,-15.64,-15.85,-15.84,4.67,5.03
1858,74.5,14,17,31.5,-12,-5,29,225,234.62,-13.62,-13.61,-13.82,-13.82,4.73,5.04
1859,75.5,14,17,31.5,-12,-5,30,225,233.6,-13.62,-13.62,-13.82,-13.82,4.74,4.99
1860,46.5,14,17,31.5,-12,-4,0,225.95,235.02,-40.96,-40.95,-41.34,-41.33,5.09,5.38
1861,47.5,14,17,31.5,-12,-4,1,225.71,233.53,-40.95,-40.95,-41.34,-41.33,5.17,5.59
1862,48.5,14,17,31.5,-12,-4,2,224.18,233.05,-40.95,-40.95,-41.34,-41.33,5.07,5.34
1863,49.5,14,17,31.5,-12,-4,3,227.08,237.59,-38.83,-38.83,-39.17,-39.17,4.83,5.07
1864,50.5,14,17,31.5,-12,-4,4,228.11,237.21,-38.83,-38.83,-39.17,-39.16,4.79,5.02
1865,51.5,14,17,31.5,-12,-4,5,227.16,235.87,-36.88,-36.87,-37.18,-37.18,4.67,4.88
1866,52.5,14,17,31.5,-12,-4,6,225,235.7,-36.88,-36.87,-37.18,-37.18,4.67,4.89
1867,53.5,14,17,31.5,-12,-4,7,226.63,238.17,-35.07,-35.07,-35.35,-35.35,4.57,4.86
1868,54.5,14,17,31.5,-12,-4,8,227.09,236.51,-35.07,-35.06,-35.35,-35.35,4.57,4.87
1869,55.5,14,17,31.5,-12,-4,9,226.15,234.39,-33.23,-33.22,-33.49,-33.48,4.51,4.79
1870,56.5,14,17,31.5,-12,-4,10,223.73,235.38,-33.22,-33.22,-33.48,-33.48,4.55,4.78
1871,57.5,14,17,31.5,-12,-4,11,226.88,237.59,-31.35,-31.35,-31.6,-31.6,4.47,4.77
1872,58.5,14,17,31.5,-12,-4,12,225.85,233.55,-31.36,-31.35,-31.61,-31.6,4.43,4.73
1873,59.5,14,17,31.5,-12,-4,13,225.64,235.26,-29.53,-29.52,-29.76,-29.76,4.45,4.69
1874,60.5,14,17,31.5,-12,-4,14,226.66,237.1,-29.53,-29.53,-29.77,-29.76,4.46,4.8
1875,61.5,14,17,31.5,-12,-4,15,225.09,235.51,-27.58,-27.58,-27.81,-27.8,4.43,4.68
1876,62.5,14,17,31.5,-12,-4,16,227.6,236.85,-27.58,-27.58,-27.81,-27.8,4.58,5.13
1877,63.5,14,17,31.5,-12,-4,17,224.81,234.79,-25.57,-25.56,-25.79,-25.78,4.44,4.86
1878,64.5,14,17,31.5,-12,-4,18,227.39,237.05,-25.57,-25.57,-25.79,-25.79,4.44,4.8
1879,65.5,14,17,31.5,-12,-4,19,225.69,235.22,-23.63,-23.62,-23.84,-23.84,4.32,4.59
1880,66.5,14,17,31.5,-12,-4,20,226.09,239.2,-23.63,-23.62,-23.84,-23.84,4.45,4.76
1881,67.5,14,17,31.5,-12,-4,21,225.29,234.94,-21.66,-21.65,-21.87,-21.86,4.51,4.99
1882,68.5,14,17,31.5,-12,-4,22,226.02,237.23,-21.66,-21.65,-21.87,-21.87,4.44,4.78
1883,69.5,14,17,31.5,-12,-4,23,224.03,233.93,-19.63,-19.63,-19.84,-19.83,4.5,4.85
1884,70.5,14,17,31.5,-12,-4,24,225.8,236.7,-19.63,-19.62,-19.83,-19.83,4.45,4.74
1885,71.5,14,17,31.5,-12,-4,25,225.05,233.45,-17.7,-17.7,-17.91,-17.9,4.5,4.7
1886,72.5,14,17,31.5,-12,-4,26,226.16,236.68,-17.7,-17.7,-17.91,-17.9,4.53,4.87
1887,73.5,14,17,31.5,-12,-4,27,223.8,231.25,-15.64,-15.64,-15.85,-15.84,4.65,4.94
1888,74.5,14,17,31.5,-12,-4,28,224.99,233.47,-15.64,-15.64,-15.85,-15.85,4.66,4.91
1889,75.5,14,17,31.5,-12,-4,29,224.68,233.44,-13.62,-13.61,-13.82,-13.82,4.69,4.91
1890,76.5,14,17,31.5,-12,-4,30,225.76,235.59,-13.62,-13.61,-13.82,-13.82,4.67,4.98
1891,47.5,14,17,31.5,-12,-3,0,225.8,233.22,-38.88,-38.88,-39.15,-39.15,4.77,5.1
1892,48.5,14,17,31.5,-12,-3,1,226.73,238.94,-38.88,-38.87,-39.15,-39.14,4.81,5.11
1893,49.5,14,17,31.5,-12,-3,2,225.48,234.96,-38.88,-38.88,-39.15,-39.14,4.79,5.1
1894,50.5,14,17,31.5,-12,-3,3,226.96,234.88,-36.74,-36.73,-36.98,-36.98,4.63,4.88
1895,51.5,14,17,31.5,-12,-3,4,226.58,235.85,-36.74,-36.74,-36.98,-36.98,4.69,5.01
1896,52.5,14,17,31.5,-12,-3,5,225.71,235.76,-34.77,-34.77,-34.99,-34.99,4.58,4.95
1897,53.5,14,17,31.5,-12,-3,6,226.25,234.82,-34.77,-34.77,-34.99,-34.99,4.61,4.86
1898,54.5,14,17,31.5,-12,-3,7,225.26,232.62,-32.95,-32.95,-33.16,-33.15,4.51,4.79
1899,55.5,14,17,31.5,-12,-3,8,224.34,233.33,-32.95,-32.95,-33.16,-33.15,4.44,4.7
1900,56.5,14,17,31.5,-12,-3,9,226.41,234.69,-31.1,-31.1,-31.3,-31.29,4.43,4.68
1901,57.5,14,17,31.5,-12,-3,10,226.32,237.34,-31.11,-31.1,-31.3,-31.3,4.45,4.73
1902,58.5,14,17,31.5,-12,-3,11,224.16,234.24,-29.25,-29.25,-29.43,-29.43,4.43,4.71
1903,59.5,14,17,31.5,-12,-3,12,226.62,236.29,-29.25,-29.25,-29.43,-29.43,4.43,4.77
1904,60.5,14,17,31.5,-12,-3,13,225.3,236.27,-27.4,-27.39,-27.57,-27.57,4.46,4.97
1905,61.5,14,17,31.5,-12,-3,14,225.43,232.94,-27.4,-27.39,-27.57,-27.57,4.39,4.69
1906,62.5,14,17,31.5,-12,-3,15,226.62,237.05,-25.37,-25.37,-25.54,-25.54,4.42,4.72
1907,63.5,14,17,31.5,-12,-3,16,226.34,234.35,-25.37,-25.37,-25.54,-25.54,4.33,4.68
1908,64.5,14,17,31.5,-12,-3,17,227.27,235.72,-23.44,-23.44,-23.61,-23.6,4.36,4.7
1909,65.5,14,17,31.5,-12,-3,18,227.84,237.6,-23.44,-23.44,-23.61,-23.6,4.39,4.75
1910,66.5,14,17,31.5,-12,-3,19,226.29,236.42,-21.55,-21.54,-21.71,-21.7,4.54,5.03
1911,67.5,14,17,31.5,-12,-3,20,225.88,235.12,-21.55,-21.54,-21.71,-21.7,4.46,4.77
1912,68.5,14,17,31.5,-12,-3,21,226.55,238.12,-19.53,-19.53,-19.69,-19.69,4.48,4.77
1913,69.5,14,17,31.5,-12,-3,22,224.53,234.27,-19.53,-19.53,-19.69,-19.69,4.51,4.75
1914,70.5,14,17,31.5,-12,-3,23,225.81,235.82,-17.58,-17.58,-17.74,-17.73,4.55,4.78
1915,71.5,14,17,31.5,-12,-3,24,225.17,234.54,-17.58,-17.57,-17.73,-17.73,4.6,4.85
1916,72.5,14,17,31.5,-12,-3,25,225.32,233.49,-15.58,-15.58,-15.73,-15.73,4.63,4.89
1917,73.5,14,17,31.5,-12,-3,26,226.23,235.05,-15.58,-15.57,-15.73,-15.73,4.65,4.88
1918,74.5,14,17,31.5,-12,-3,27,226.35,237.33,-13.51,-13.51,-13.66,-13.66,4.74,5.08
1919,75.5,14,17,31.5,-12,-3,28,224.44,233.47,-13.51,-13.5,-13.66,-13.66,4.78,5.14
1920,76.5,14,17,31.5,-12,-3,29,225.28,235.41,-11.45,-11.45,-11.6,-11.6,4.73,4.96
1921,77.5,14,17,31.5,-12,-3,30,224.26,231.98,-11.45,-11.44,-11.6,-11.6,4.73,5.02
1922,48.5,14,17,31.5,-12,-2,0,224.69,232.42,-38.87,-38.86,-39.14,-39.13,4.83,5.22
1923,49.5,14,17,31.5,-12,-2,1,224.8,236.46,-38.87,-38.87,-39.14,-39.14,4.8,5.03
1924,50.5,14,17,31.5,-12,-2,2,224.82,234.9,-38.87,-38.87,-39.14,-39.14,4.81,5.13
1925,51.5,14,17,31.5,-12,-2,3,226.3,235.54,-36.73,-36.73,-36.97,-36.97,4.72,5.04
1926,52.5,14,17,31.5,-12,-2,4,224.54,233.28,-36.73,-36.73,-36.97,-36.97,4.69,5.1
1927,53.5,14,17,31.5,-12,-2,5,225.7,235.17,-34.77,-34.76,-34.98,-34.98,4.62,4.94
1928,54.5,14,17,31.5,-12,-2,6,227.05,235.96,-34.77,-34.76,-34.99,-34.98,4.56,4.87
1929,55.5,14,17,31.5,-12,-2,7,226.21,234.69,-32.95,-32.94,-33.15,-33.14,4.46,4.69
1930,56.5,14,17,31.5,-12,-2,8,226.26,233.19,-32.95,-32.94,-33.15,-33.15,4.5,4.78
1931,57.5,14,17,31.5,-12,-2,9,224.21,235.72,-31.1,-31.09,-31.28,-31.28,4.45,4.79
1932,58.5,14,17,31.5,-12,-2,10,226.05,234.87,-31.1,-31.09,-31.29,-31.28,4.49,4.81
1933,59.5,14,17,31.5,-12,-2,11,227.24,236.36,-29.25,-29.24,-29.43,-29.42,4.49,5
1934,60.5,14,17,31.5,-12,-2,12,224.71,233.83,-29.25,-29.24,-29.42,-29.42,4.67,5.48
1935,61.5,14,17,31.5,-12,-2,13,225.52,233.59,-27.39,-27.39,-27.57,-27.56,4.5,4.93
1936,62.5,14,17,31.5,-12,-2,14,225.63,237.27,-27.39,-27.39,-27.57,-27.56,4.46,4.86
1937,63.5,14,17,31.5,-12,-2,15,226.07,233.14,-25.37,-25.37,-25.54,-25.53,4.45,4.79
1938,64.5,14,17,31.5,-12,-2,16,226.99,237.54,-25.37,-25.36,-25.53,-25.53,4.45,4.87
1939,65.5,14,17,31.5,-12,-2,17,225.9,236.93,-23.44,-23.43,-23.6,-23.59,4.45,4.75
1940,66.5,14,17,31.5,-12,-2,18,224.83,235.36,-23.44,-23.43,-23.6,-23.6,4.49,4.83
1941,67.5,14,17,31.5,-12,-2,19,226.8,235.46,-21.54,-21.54,-21.7,-21.7,4.49,4.83
1942,68.5,14,17,31.5,-12,-2,20,225.38,235.54,-21.54,-21.54,-21.7,-21.7,4.47,4.79
1943,69.5,14,17,31.5,-12,-2,21,224.75,233.49,-19.53,-19.53,-19.69,-19.68,4.48,4.77
1944,70.5,14,17,31.5,-12,-2,22,228.02,237.2,-19.53,-19.53,-19.69,-19.68,4.55,4.98
1945,71.5,14,17,31.5,-12,-2,23,224.51,234.64,-17.58,-17.58,-17.73,-17.73,4.61,4.9
1946,72.5,14,17,31.5,-12,-2,24,225.5,234.56,-17.58,-17.58,-17.73,-17.73,4.51,4.84
1947,73.5,14,17,31.5,-12,-2,25,226.73,236.49,-15.58,-15.58,-15.73,-15.73,4.63,4.83
1948,74.5,14,17,31.5,-12,-2,26,225.02,234.06,-15.58,-15.58,-15.73,-15.73,4.68,5
1949,75.5,14,17,31.5,-12,-2,27,223.95,234.71,-13.51,-13.51,-13.66,-13.66,4.75,5.05
1950,76.5,14,17,31.5,-12,-2,28,223.38,233.73,-13.51,-13.51,-13.67,-13.66,4.75,5.07
1951,77.5,14,17,31.5,-12,-2,29,224.1,232.17,-11.45,-11.45,-11.61,-11.6,4.75,5.03
1952,78.5,14,17,31.5,-12,-2,30,225.5,236.67,-11.45,-11.45,-11.61,-11.6,4.75,5.07
1953,49.5,14,17,31.5,-12,-1,0,227.01,237.48,-37.78,-37.78,-37.91,-37.91,4.69,5.01
1954,50.5,14,17,31.5,-12,-1,1,225.46,234.14,-37.78,-37.78,-37.91,-37.91,4.74,5.01
1955,51.5,14,17,31.5,-12,-1,2,225.51,235.6,-37.78,-37.78,-37.91,-37.9,4.74,5.05
1956,52.5,14,17,31.5,-12,-1,3,226.26,237.75,-35.63,-35.62,-35.73,-35.73,4.58,4.87
1957,53.5,14,17,31.5,-12,-1,4,225.94,238.5,-35.63,-35.62,-35.74,-35.73,4.56,4.8
1958,54.5,14,17,31.5,-12,-1,5,224.45,233.87,-33.66,-33.65,-33.75,-33.75,4.52,4.86
1959,55.5,14,17,31.5,-12,-1,6,226.09,234.85,-33.66,-33.65,-33.75,-33.75,4.55,4.85
1960,56.5,14,17,31.5,-12,-1,7,225.06,234.91,-31.83,-31.83,-31.92,-31.91,4.5,4.8
1961,57.5,14,17,31.5,-12,-1,8,223.46,232.3,-31.83,-31.83,-31.92,-31.91,4.52,4.87
1962,58.5,14,17,31.5,-12,-1,9,225.72,234.53,-29.99,-29.98,-30.06,-30.06,4.5,4.74
1963,59.5,14,17,31.5,-12,-1,10,226.09,234.51,-29.99,-29.98,-30.07,-30.06,4.48,4.89
1964,60.5,14,17,31.5,-12,-1,11,226.15,235.79,-28.13,-28.13,-28.21,-28.2,4.43,4.81
1965,61.5,14,17,31.5,-12,-1,12,225.81,235.68,-28.14,-28.13,-28.21,-28.2,4.41,4.7
1966,62.5,14,17,31.5,-12,-1,13,226.11,236.26,-26.28,-26.27,-26.35,-26.34,4.41,4.73
1967,63.5,14,17,31.5,-12,-1,14,225.65,234.65,-26.28,-26.27,-26.34,-26.34,4.42,4.76
1968,64.5,14,17,31.5,-12,-1,15,225.76,236.83,-24.25,-24.24,-24.31,-24.31,4.5,4.86
1969,65.5,14,17,31.5,-12,-1,16,226.07,235.3,-24.25,-24.24,-24.31,-24.31,4.66,5.5
1970,66.5,14,17,31.5,-12,-1,17,225.09,235.63,-22.32,-22.32,-22.38,-22.38,4.47,4.72
1971,67.5,14,17,31.5,-12,-1,18,225.66,235.46,-22.32,-22.31,-22.38,-22.38,4.45,4.78
1972,68.5,14,17,31.5,-12,-1,19,223.89,231.59,-20.42,-20.42,-20.48,-20.48,4.54,5.09
1973,69.5,14,17,31.5,-12,-1,20,226.58,237.95,-20.42,-20.42,-20.48,-20.48,4.5,4.91
1974,70.5,14,17,31.5,-12,-1,21,225.15,234.7,-18.42,-18.41,-18.48,-18.47,4.55,4.8
1975,71.5,14,17,31.5,-12,-1,22,226.26,239.28,-18.42,-18.41,-18.47,-18.47,4.93,5.83
1976,72.5,14,17,31.5,-12,-1,23,225.08,233.22,-16.46,-16.46,-16.52,-16.52,4.62,4.84
1977,73.5,14,17,31.5,-12,-1,24,224.78,237.5,-16.46,-16.46,-16.52,-16.52,4.6,4.97
1978,74.5,14,17,31.5,-12,-1,25,223.63,233.27,-14.46,-14.46,-14.52,-14.51,4.99,5.68
1979,75.5,14,17,31.5,-12,-1,26,223.88,231.95,-14.46,-14.46,-14.52,-14.51,4.75,5.14
1980,76.5,14,17,31.5,-12,-1,27,224.42,232.57,-12.38,-12.37,-12.43,-12.43,4.73,5.05
1981,77.5,14,17,31.5,-12,-1,28,224.57,234.19,-12.38,-12.38,-12.44,-12.43,4.76,5.04
1982,78.5,14,17,31.5,-12,-1,29,223.76,233.45,-10.3,-10.3,-10.36,-10.36,4.74,5
1983,79.5,14,17,31.5,-12,-1,30,223.47,233.51,-10.31,-10.3,-10.36,-10.36,4.75,5.03
1984,50.5,14,17,31.5,-12,0,0,225.99,234.55,-36.29,-36.28,-36.39,-36.38,4.64,4.9
1985,51.5,14,17,31.5,-12,0,1,225.41,235.38,-36.28,-36.28,-36.39,-36.38,4.58,4.8
1986,52.5,14,17,31.5,-12,0,2,224.92,233.34,-36.28,-36.28,-36.38,-36.38,4.63,5.04
1987,53.5,14,17,31.5,-12,0,3,225.63,233.61,-34.12,-34.12,-34.21,-34.21,4.53,4.79
1988,54.5,14,17,31.5,-12,0,4,225.1,235.3,-34.13,-34.12,-34.22,-34.21,4.53,4.82
1989,55.5,14,17,31.5,-12,0,5,226.89,237.72,-32.14,-32.14,-32.22,-32.22,4.48,4.72
1990,56.5,14,17,31.5,-12,0,6,225.72,237.53,-32.14,-32.14,-32.22,-32.22,4.48,4.71
1991,57.5,14,17,31.5,-12,0,7,225.24,234.92,-30.34,-30.33,-30.41,-30.4,4.55,5.03
1992,58.5,14,17,31.5,-12,0,8,226.24,235.15,-30.33,-30.33,-30.41,-30.4,4.47,4.76
1993,59.5,14,17,31.5,-12,0,9,224.73,232.4,-28.49,-28.49,-28.56,-28.55,4.44,4.7
1994,60.5,14,17,31.5,-12,0,10,226.77,237.21,-28.49,-28.49,-28.56,-28.55,4.47,4.78
1995,61.5,14,17,31.5,-12,0,11,224.17,235.76,-26.62,-26.62,-26.68,-26.68,4.37,4.67
1996,62.5,14,17,31.5,-12,0,12,226.34,237.13,-26.62,-26.61,-26.68,-26.68,4.44,4.8
1997,63.5,14,17,31.5,-12,0,13,225.99,235.08,-24.69,-24.68,-24.74,-24.74,4.47,4.84
1998,64.5,14,17,31.5,-12,0,14,225.2,235.3,-24.69,-24.68,-24.75,-24.74,4.43,4.76
1999,65.5,14,17,31.5,-12,0,15,224.66,234.55,-22.75,-22.74,-22.8,-22.8,4.44,4.73
2000,66.5,14,17,31.5,-12,0,16,225.42,233.31,-22.75,-22.74,-22.8,-22.8,4.38,4.72
2001,67.5,14,17,31.5,-12,0,17,225.75,235.46,-20.86,-20.86,-20.92,-20.91,4.5,4.86
2002,68.5,14,17,31.5,-12,0,18,226.04,236.44,-20.86,-20.86,-20.92,-20.91,4.42,4.7
2003,69.5,14,17,31.5,-12,0,19,224.61,232,-18.92,-18.92,-18.98,-18.97,4.7,5.29
2004,70.5,14,17,31.5,-12,0,20,225.58,234.7,-18.92,-18.92,-18.97,-18.97,4.66,5.3
2005,71.5,14,17,31.5,-12,0,21,226.54,237.45,-16.99,-16.98,-17.04,-17.03,4.7,5.37
2006,72.5,14,17,31.5,-12,0,22,222.98,232.56,-16.98,-16.98,-17.04,-17.03,4.61,4.89
2007,73.5,14,17,31.5,-12,0,23,224.42,231.18,-14.96,-14.95,-15.01,-15,4.62,4.88
2008,74.5,14,17,31.5,-12,0,24,224.42,233.09,-14.96,-14.95,-15.01,-15.01,4.7,5.07
2009,75.5,14,17,31.5,-12,0,25,225,234.31,-12.95,-12.94,-13,-12.99,4.79,5.04
2010,76.5,14,17,31.5,-12,0,26,225.12,234.72,-12.95,-12.94,-13,-13,4.78,5.1
2011,77.5,14,17,31.5,-12,0,27,223.62,233.49,-10.83,-10.83,-10.88,-10.88,4.77,5.08
2012,78.5,14,17,31.5,-12,0,28,224.63,231.94,-10.84,-10.83,-10.89,-10.88,4.75,5.07
2013,79.5,14,17,31.5,-12,0,29,222.71,231.86,-8.73,-8.73,-8.78,-8.78,4.67,4.93
2014,80.5,14,17,31.5,-12,0,30,224.67,232.61,-8.73,-8.73,-8.78,-8.78,4.78,5.11
2015,44.5,14,17,31.5,-6,-12,0,226.73,235.97,-40.89,-40.87,-41.93,-41.92,6.71,7.08
2016,45.5,14,17,31.5,-6,-12,1,225.31,233.69,-40.89,-40.88,-41.93,-41.92,6.68,6.92
2017,46.5,14,17,31.5,-6,-12,2,225.9,237.39,-40.9,-40.88,-41.93,-41.92,6.67,6.89
2018,47.5,14,17,31.5,-6,-12,3,225.29,236.1,-38.89,-38.88,-39.76,-39.76,5.91,6.16
2019,48.5,14,17,31.5,-6,-12,4,225.97,237.6,-38.89,-38.87,-39.76,-39.76,5.89,6.12
2020,49.5,14,17,31.5,-6,-12,5,224.34,232.95,-37.02,-37,-37.78,-37.77,5.42,5.69
2021,50.5,14,17,31.5,-6,-12,6,225.41,235.16,-37.02,-37,-37.78,-37.78,5.41,5.64
2022,51.5,14,17,31.5,-6,-12,7,226.2,234.42,-35.25,-35.24,-35.95,-35.94,5.09,5.3
2023,52.5,14,17,31.5,-6,-12,8,225.02,234.38,-35.26,-35.25,-35.95,-35.94,5.12,5.35
2024,53.5,14,17,31.5,-6,-12,9,225.82,233.4,-33.46,-33.45,-34.08,-34.08,4.98,5.41
2025,54.5,14,17,31.5,-6,-12,10,226.99,235.38,-33.46,-33.45,-34.08,-34.08,4.95,5.29
2026,55.5,14,17,31.5,-6,-12,11,226.06,233.93,-31.63,-31.62,-32.2,-32.2,4.75,4.98
2027,56.5,14,17,31.5,-6,-12,12,226.79,234.17,-31.64,-31.63,-32.2,-32.2,4.68,4.89
2028,57.5,14,17,31.5,-6,-12,13,225.06,233.26,-29.84,-29.83,-30.36,-30.36,4.63,4.87
2029,58.5,14,17,31.5,-6,-12,14,225.74,236.81,-29.84,-29.83,-30.36,-30.36,4.71,5.25
2030,59.5,14,17,31.5,-6,-12,15,228.08,239.06,-27.91,-27.9,-28.41,-28.41,4.6,4.79
2031,60.5,14,17,31.5,-6,-12,16,225.73,234.56,-27.91,-27.9,-28.41,-28.4,4.61,4.86
2032,61.5,14,17,31.5,-6,-12,17,224.87,232.27,-25.91,-25.9,-26.39,-26.38,4.51,4.79
2033,62.5,14,17,31.5,-6,-12,18,225.6,234.22,-25.91,-25.9,-26.39,-26.38,4.55,4.83
2034,63.5,14,17,31.5,-6,-12,19,225.94,235.58,-23.98,-23.97,-24.44,-24.43,4.53,4.84
2035,64.5,14,17,31.5,-6,-12,20,225.6,237.17,-23.98,-23.97,-24.44,-24.44,4.54,4.86
2036,65.5,14,17,31.5,-6,-12,21,225.48,236.11,-22.02,-22.01,-22.47,-22.46,4.51,4.85
2037,66.5,14,17,31.5,-6,-12,22,225.59,231.86,-22.02,-22.01,-22.47,-22.46,4.48,4.71
2038,67.5,14,17,31.5,-6,-12,23,224.91,234.94,-20,-19.99,-20.43,-20.43,4.54,4.92
2039,68.5,14,17,31.5,-6,-12,24,224.94,234.55,-20,-19.99,-20.43,-20.43,4.49,4.76
2040,69.5,14,17,31.5,-6,-12,25,225.69,234,-18.06,-18.06,-18.49,-18.49,4.6,4.9
2041,70.5,14,17,31.5,-6,-12,26,226.36,235.51,-18.05,-18.04,-18.48,-18.48,4.56,4.88
2042,71.5,14,17,31.5,-6,-12,27,224.89,234.63,-16.02,-16.01,-16.44,-16.44,4.7,4.95
2043,72.5,14,17,31.5,-6,-12,28,225.84,235.06,-16.02,-16.01,-16.44,-16.44,4.68,4.99
2044,73.5,14,17,31.5,-6,-12,29,224.47,235.61,-14,-13.99,-14.42,-14.41,4.78,5.06
2045,74.5,14,17,31.5,-6,-12,30,224.09,233.26,-14,-14,-14.42,-14.42,4.72,4.96
2046,45.5,14,17,31.5,-6,-11,0,227.08,234.42,-40.89,-40.88,-41.93,-41.93,6.68,6.98
2047,46.5,14,17,31.5,-6,-11,1,225.54,238.02,-40.89,-40.88,-41.93,-41.92,6.63,6.86
2048,47.5,14,17,31.5,-6,-11,2,226.4,234.55,-40.89,-40.88,-41.93,-41.92,6.66,6.92
2049,48.5,14,17,31.5,-6,-11,3,226.07,237.36,-38.89,-38.88,-39.77,-39.76,5.89,6.14
2050,49.5,14,17,31.5,-6,-11,4,225.54,238.84,-38.89,-38.87,-39.77,-39.76,5.88,6.08
2051,50.5,14,17,31.5,-6,-11,5,226.53,234.84,-37.02,-37.01,-37.78,-37.77,5.37,5.6
2052,51.5,14,17,31.5,-6,-11,6,226.38,237.58,-37.02,-37.01,-37.78,-37.77,5.38,5.62
2053,52.5,14,17,31.5,-6,-11,7,225.05,236.91,-35.26,-35.25,-35.94,-35.94,5.08,5.35
2054,53.5,14,17,31.5,-6,-11,8,226.71,234.54,-35.25,-35.24,-35.94,-35.94,5.06,5.35
2055,54.5,14,17,31.5,-6,-11,9,227.19,236.04,-33.45,-33.45,-34.08,-34.07,4.89,5.2
2056,55.5,14,17,31.5,-6,-11,10,225.08,235.72,-33.46,-33.45,-34.08,-34.08,4.87,5.08
2057,56.5,14,17,31.5,-6,-11,11,226.69,236.44,-31.63,-31.62,-32.21,-32.21,4.69,4.97
2058,57.5,14,17,31.5,-6,-11,12,226.6,235.22,-31.63,-31.62,-32.21,-32.2,4.71,4.99
2059,58.5,14,17,31.5,-6,-11,13,224.61,235.22,-29.83,-29.82,-30.37,-30.37,4.61,4.91
2060,59.5,14,17,31.5,-6,-11,14,226.07,236.14,-29.83,-29.82,-30.37,-30.36,4.64,4.96
2061,60.5,14,17,31.5,-6,-11,15,226.95,235.71,-27.9,-27.89,-28.41,-28.4,4.56,4.87
2062,61.5,14,17,31.5,-6,-11,16,225.28,234.47,-27.9,-27.89,-28.41,-28.41,4.54,4.78
2063,62.5,14,17,31.5,-6,-11,17,227.4,238.01,-25.9,-25.89,-26.38,-26.38,4.49,4.75
2064,63.5,14,17,31.5,-6,-11,18,226.46,237.46,-25.89,-25.88,-26.38,-26.38,4.51,4.76
2065,64.5,14,17,31.5,-6,-11,19,225.17,235.37,-23.96,-23.95,-24.44,-24.43,4.53,4.77
2066,65.5,14,17,31.5,-6,-11,20,225.66,236.15,-23.97,-23.96,-24.44,-24.43,4.59,4.84
2067,66.5,14,17,31.5,-6,-11,21,226.94,236.34,-22.01,-22.01,-22.46,-22.46,4.57,4.91
2068,67.5,14,17,31.5,-6,-11,22,227.37,237.37,-22.01,-22,-22.46,-22.46,4.52,4.82
2069,68.5,14,17,31.5,-6,-11,23,225.36,233.45,-19.99,-19.98,-20.43,-20.42,4.51,4.84
2070,69.5,14,17,31.5,-6,-11,24,226.55,236.55,-19.99,-19.98,-20.43,-20.43,4.5,4.78
2071,70.5,14,17,31.5,-6,-11,25,225.99,235.65,-18.07,-18.06,-18.5,-18.5,4.57,4.91
2072,71.5,14,17,31.5,-6,-11,26,225.84,234.8,-18.06,-18.05,-18.49,-18.49,4.56,4.92
2073,72.5,14,17,31.5,-6,-11,27,226.44,235.46,-16.02,-16.01,-16.44,-16.44,4.66,4.87
2074,73.5,14,17,31.5,-6,-11,28,225.25,234.22,-16.01,-16,-16.44,-16.44,4.62,4.96
2075,74.5,14,17,31.5,-6,-11,29,224.53,233.96,-13.99,-13.98,-14.42,-14.41,4.73,5
2076,75.5,14,17,31.5,-6,-11,30,224.48,232.58,-13.99,-13.98,-14.42,-14.41,4.75,5.08
2077,46.5,14,17,31.5,-6,-10,0,226.84,235.79,-40.88,-40.83,-41.93,-41.93,6.65,6.82
2078,47.5,14,17,31.5,-6,-10,1,228,237.43,-40.88,-40.86,-41.93,-41.92,6.67,6.85
2079,48.5,14,17,31.5,-6,-10,2,226.79,236.34,-40.88,-40.87,-41.93,-41.92,6.69,6.9
2080,49.5,14,17,31.5,-6,-10,3,225.67,236.79,-38.89,-38.87,-39.76,-39.76,5.92,6.25
2081,50.5,14,17,31.5,-6,-10,4,226.71,235.96,-38.88,-38.87,-39.76,-39.76,5.94,6.33
2082,51.5,14,17,31.5,-6,-10,5,226.21,235.02,-37.01,-37.01,-37.78,-37.77,5.46,5.78
2083,52.5,14,17,31.5,-6,-10,6,225.91,233.39,-37.01,-37,-37.78,-37.77,5.43,5.64
2084,53.5,14,17,31.5,-6,-10,7,226.71,235.18,-35.24,-35.23,-35.94,-35.94,5.09,5.44
